pl_name,default_flag,discoverymethod,disc_year,disc_facility,tran_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_eqt,pl_eqterr1,pl_eqterr2,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,st_rotp,st_rotperr1,st_rotperr2
Kepler-656 b,1,Transit,2016,Kepler,1,1.26025909,6.6e-07,-6.6e-07,0.0,,,,,3.12,0.21,-0.34,0.0,,,,,,,,,,,,,,,,,,,,,,1.8742,0.0157,-0.0157,0.0,,,,,0.03531,4e-05,-0.00311,0.0,,,,5281.0,63.29,-58.78,0.0,0.82,0.05,-0.05,0.0,0.86,0.04,-0.04,0.0,4.56,0.03,-0.07,0.0,19h13m18.69s,288.3278778,+47d22m53.54s,47.381538,890.352,20.856,-20.856,15.549,0.183,-0.183,14.054,0.027,-0.027,13.616,0.024,-0.024,13.503,0.033,-0.033,,,
Kepler-659 b,1,Transit,2016,Kepler,1,17.671796,5.558e-05,-5.558e-05,0.0,,,,,2.5,0.33,-0.23,0.0,,,,,,,,,,,,,,,,,,,,,,3.2554,0.0848,-0.0848,0.0,,,,,0.03061,0.00398,-0.00242,0.0,,,,4870.0,49.22,-56.1,0.0,0.74,0.03,-0.04,0.0,0.79,0.03,-0.04,0.0,4.6,0.02,-0.04,0.0,19h10m25.96s,287.6081777,+47d30m34.88s,47.5096893,722.64,15.132,-14.535,15.758,0.103,-0.103,13.963,0.026,-0.026,13.471,0.027,-0.027,13.353,0.026,-0.026,,,
Kepler-605 b,1,Transit,2016,Kepler,1,3.38353807,5.11e-06,-5.11e-06,0.0,,,,,1.44,0.17,-0.09,0.0,,,,,,,,,,,,,,,,,,,,,,1.4365,0.0442,-0.0442,0.0,,,,,0.0149,0.0006,-0.00028,0.0,,,,5462.0,67.28,-73.73,0.0,0.88,0.1,-0.05,0.0,0.91,0.04,-0.04,0.0,4.52,0.04,-0.11,0.0,19h09m10.90s,287.2954015,+43d16m47.52s,43.2798677,556.58,5.241,-5.241,14.376,0.103,-0.103,12.869,0.021,-0.021,12.496,0.018,-0.018,12.422,0.02,-0.02,,,
Kepler-1011 b,1,Transit,2016,Kepler,1,5.75322197,9.42e-06,-9.42e-06,0.0,,,,,2.87,0.29,-0.44,0.0,,,,,,,,,,,,,,,,,,,,,,1.6828,0.055,-0.055,0.0,,,,,0.03008,1e-05,-0.00417,0.0,,,,5416.0,95.5,-130.93,0.0,0.88,0.09,-0.05,0.0,0.91,0.04,-0.04,0.0,4.52,0.04,-0.09,0.0,19h49m36.37s,297.4015491,+46d49m26.39s,46.8239976,736.779,13.062,-12.623,15.294,0.126,-0.126,13.832,0.025,-0.025,13.432,0.024,-0.024,13.361,0.031,-0.031,,,
Kepler-744 b,1,Transit,2016,Kepler,1,12.06222443,2.649e-05,-2.649e-05,0.0,,,,,1.62,0.12,-0.09,0.0,,,,,,,,,,,,,,,,,,,,,,2.1007,0.0542,-0.0542,0.0,,,,,0.0161,0.00042,-0.00044,0.0,,,,5594.0,84.04,-77.39,0.0,0.93,0.06,-0.05,0.0,0.94,0.04,-0.04,0.0,4.48,0.05,-0.07,0.0,19h45m59.05s,296.4960493,+47d10m58.03s,47.1827848,449.964,4.768,-4.768,13.718,0.069,-0.069,12.354,0.022,-0.022,11.998,0.019,-0.019,11.931,0.018,-0.018,,,
Kepler-477 b,1,Transit,2016,Kepler,1,11.11990653,1.16e-05,-1.16e-05,0.0,,,,,2.07,0.18,-0.12,0.0,,,,,,,,,,,,,,,,,,,,,,3.3296,0.0309,-0.0309,0.0,,,,,0.02398,0.00198,-0.00117,0.0,,,,5240.0,49.3,-41.14,0.0,0.79,0.02,-0.02,0.0,0.87,0.03,-0.03,0.0,4.58,0.01,-0.01,0.0,19h12m16.19s,288.067445,+42d21m19.10s,42.355305,,,,13.835,0.114,-0.114,12.274,0.025,-0.025,11.832,0.023,-0.023,11.729,0.016,-0.016,,,
Kepler-1500 b,1,Transit,2016,Kepler,1,15.0330105,0.0001612,-0.0001612,0.0,,,,,1.2,0.22,-0.15,0.0,,,,,,,,,,,,,,,,,,,,,,5.416,0.269,-0.269,0.0,,,,,0.01078,0.00031,-0.00077,0.0,,,,5845.0,122.09,-140.57,0.0,1.0,0.18,-0.1,0.0,1.0,0.07,-0.07,0.0,4.44,0.07,-0.14,0.0,19h15m32.03s,288.883474,+39d44m40.76s,39.7446547,1217.82,34.01,-32.25,14.728,0.08,-0.08,13.476,0.024,-0.024,13.149,0.023,-0.023,13.03,0.031,-0.031,,,
Kepler-1035 b,1,Transit,2016,Kepler,1,2.71407755,3.71e-06,-3.71e-06,0.0,,,,,1.17,0.28,-0.11,0.0,,,,,,,,,,,,,,,,,,,,,,1.2618,0.04,-0.04,0.0,,,,,0.01123,0.0004,-0.00017,0.0,,,,5763.0,114.35,-121.15,0.0,0.97,0.23,-0.09,0.0,0.98,0.06,-0.06,0.0,4.45,0.07,-0.17,0.0,19h16m10.14s,289.042243,+42d52m57.00s,42.8824991,562.116,20.407,-19.048,13.097,0.092,-0.092,11.817,0.025,-0.025,11.459,0.019,-0.019,11.416,0.011,-0.011,,,
Kepler-868 b,1,Transit,2016,Kepler,1,5.03251791,2.082e-05,-2.082e-05,0.0,,,,,2.05,0.2,-0.17,0.0,,,,,,,,,,,,,,,,,,,,,,3.3066,0.0993,-0.0993,0.0,,,,,0.02058,0.0003,-0.00096,0.0,,,,5614.0,75.11,-68.84,0.0,0.89,0.09,-0.06,0.0,0.93,0.05,-0.06,0.0,4.51,0.04,-0.09,0.0,18h49m27.25s,282.3635315,+46d40m30.86s,46.6752384,1593.13,104.09,-92.3,15.872,0.252,-0.252,14.531,0.024,-0.024,14.128,0.044,-0.044,14.09,0.059,-0.059,,,
Kepler-1542 c,1,Transit,2016,Kepler,1,2.89223021,1.472e-05,-1.472e-05,0.0,,,,,0.65,0.09,-0.06,0.0,,,,,,,,,,,,,,,,,,,,,,2.607,0.107,-0.107,0.0,,,,,0.00637,0.00031,-0.00022,0.0,,,,5564.0,63.25,-63.29,0.0,0.99,0.13,-0.09,0.0,0.94,0.03,-0.03,0.0,4.41,0.1,-0.11,0.0,19h02m54.83s,285.7284757,+42d39m16.07s,42.6544651,399.114,3.956,-3.88,12.734,0.092,-0.092,11.421,0.026,-0.026,11.034,0.027,-0.027,10.989,0.019,-0.019,,,
Kepler-1560 b,1,Transit,2016,Kepler,1,3.03195744,1.306e-05,-1.306e-05,0.0,,,,,0.89,0.18,-0.09,0.0,,,,,,,,,,,,,,,,,,,,,,1.657,0.115,-0.115,0.0,,,,,0.00842,0.00044,-0.00036,0.0,,,,5815.0,103.32,-136.29,0.0,1.02,0.2,-0.1,0.0,1.02,0.06,-0.06,0.0,4.43,0.07,-0.15,0.0,19h31m08.30s,292.7846013,+43d12m57.64s,43.21601,502.497,4.266,-4.195,13.505,0.092,-0.092,12.247,0.021,-0.021,11.912,0.021,-0.021,11.868,0.021,-0.021,,,
EPIC 249893012 b,1,Transit,2020,K2,1,3.5951,0.0003,-0.0003,0.0,0.047,0.005,-0.007,0.0,1.95,0.09,-0.08,0.0,8.75,1.09,-1.08,0.0,Mass,0.06,0.08,-0.04,0.0,1037.0,482.0,-207.0,0.0,86.14,2.6,-3.5,0.0,0.42,0.28,-0.25,0.0,4.33,0.18,-0.15,0.0,5.93,0.96,-0.6,0.0,0.0104,0.0004,-0.0004,0.0,1616.0,149.0,-79.0,5430.0,85.0,-85.0,0.0,1.71,0.04,-0.04,0.0,1.05,0.05,-0.05,0.0,3.99,0.03,-0.03,0.0,15h12m59.58s,228.2482353,-16d43m28.73s,-16.7246474,321.296,4.189,-4.085,11.429,0.022,-0.022,10.216,0.026,-0.026,9.8,0.023,-0.023,9.714,0.023,-0.023,41.0,10.0,-10.0
NGTS-10 b,1,Transit,2020,Paranal Observatory,1,0.7668944,3e-07,-3e-07,0.0,0.0143,0.001,-0.001,0.0,13.507,1.311,-0.93,0.0,687.14846,29.24036,-34.00781,0.0,Mass,0.0,,,0.0,,,,,,,,,0.8523,0.0316,-0.0197,0.0,1.091,0.019,-0.019,0.0,4.447,0.123,-0.141,0.0,0.1765,0.011,-0.007,0.0,1332.0,49.0,-54.0,4600.0,150.0,-150.0,0.0,0.7,0.04,-0.04,0.0,0.7,0.04,-0.04,0.0,4.59,0.02,-0.02,0.0,06h07m29.35s,91.8722801,-25d35m41.63s,-25.5948963,,,,14.506,0.114,-0.114,12.392,0.026,-0.026,11.878,0.028,-0.028,11.728,0.025,-0.025,17.29,0.01,-0.01
Kepler-1489 b,1,Transit,2016,Kepler,1,82.294751,0.001799,-0.001799,0.0,,,,,1.77,0.23,-0.18,0.0,,,,,,,,,,,,,,,,,,,,,,7.009,0.617,-0.617,0.0,,,,,0.01797,0.001,-0.00117,0.0,,,,5655.0,76.91,-64.04,0.0,0.9,0.11,-0.07,0.0,0.93,0.05,-0.06,0.0,4.51,0.05,-0.11,0.0,18h45m10.99s,281.2957984,+44d27m55.46s,44.4654063,1283.05,36.07,-34.18,14.983,0.057,-0.057,13.677,0.026,-0.026,13.286,0.023,-0.023,13.247,0.029,-0.029,,,
Kepler-157 b,1,Transit,2014,Kepler,1,1.732342,6e-06,-6e-06,0.0,0.028,,,0.0,1.32,0.26,-0.26,0.0,,,,,,,,,,,,,,,,,,0.02,0.22,-0.22,0.0,2.186,0.062,-0.062,0.0,,,,,,,,,,,,5774.0,125.0,-125.0,0.0,1.04,0.2,-0.2,0.0,,,,,4.39,0.15,-0.15,0.0,19h24m23.33s,291.0972257,+38d52m32.18s,38.8756049,773.713,10.485,-10.485,14.206,0.126,-0.126,12.939,0.031,-0.031,12.627,0.026,-0.026,12.573,0.03,-0.03,,,
Kepler-1010 b,1,Transit,2016,Kepler,1,34.2685705,0.0001181,-0.0001181,0.0,,,,,2.32,0.44,-0.18,0.0,,,,,,,,,,,,,,,,,,,,,,4.8184,0.0919,-0.0919,0.0,,,,,0.02612,0.00457,-0.00144,0.0,,,,5253.0,67.75,-80.75,0.0,0.82,0.05,-0.04,0.0,0.86,0.04,-0.04,0.0,4.55,0.03,-0.07,0.0,19h16m46.22s,289.1926026,+44d08m57.54s,44.1493165,579.273,7.259,-7.084,14.964,0.183,-0.183,13.293,0.021,-0.021,12.878,0.021,-0.021,12.771,0.024,-0.024,,,
Kepler-821 b,1,Transit,2016,Kepler,1,1.92279873,4.82e-06,-4.82e-06,0.0,,,,,1.31,0.1,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,1.9191,0.0642,-0.0642,0.0,,,,,0.01474,0.00057,-0.00039,0.0,,,,5191.0,130.91,-100.75,0.0,0.8,0.05,-0.04,0.0,0.84,0.04,-0.05,0.0,4.56,0.03,-0.06,0.0,19h02m28.17s,285.6173937,+39d22m46.09s,39.3794684,614.571,8.397,-8.177,15.153,0.126,-0.126,13.435,0.023,-0.023,12.967,0.024,-0.024,12.869,0.026,-0.026,,,
Kepler-738 b,1,Transit,2016,Kepler,1,24.58721573,8.802e-05,-8.802e-05,0.0,,,,,2.5,0.2,-0.17,0.0,,,,,,,,,,,,,,,,,,,,,,3.8669,0.0938,-0.0938,0.0,,,,,0.02823,0.00098,-0.00066,0.0,,,,5327.0,66.34,-61.93,0.0,0.82,0.06,-0.05,0.0,0.86,0.04,-0.05,0.0,4.55,0.04,-0.07,0.0,19h10m16.72s,287.5696516,+46d34m04.44s,46.5679011,1113.65,37.505,-37.505,15.793,0.24,-0.24,14.311,0.024,-0.024,13.855,0.025,-0.025,13.818,0.041,-0.041,,,
Kepler-479 b,1,Transit,2016,Kepler,1,12.49341307,1.36e-05,-1.36e-05,0.0,,,,,2.12,0.09,-0.07,0.0,,,,,,,,,,,,,,,,,,,,,,2.2382,0.0329,-0.0329,0.0,,,,,0.02427,0.00076,-0.00036,0.0,,,,5247.0,73.63,-57.4,0.0,0.81,0.03,-0.02,0.0,0.86,0.03,-0.04,0.0,4.56,0.02,-0.03,0.0,19h24m05.25s,291.0218899,+37d46m11.54s,37.7698734,344.901,1.966,-1.966,13.724,0.092,-0.092,12.237,0.022,-0.022,11.784,0.021,-0.021,11.716,0.02,-0.02,,,
Kepler-1161 b,1,Transit,2016,Kepler,1,10.71252541,3.876e-05,-3.876e-05,0.0,,,,,2.13,0.5,-0.13,0.0,,,,,,,,,,,,,,,,,,,,,,2.7219,0.0766,-0.0766,0.0,,,,,0.03413,0.00789,-0.00127,0.0,,,,4253.0,55.15,-52.76,0.0,0.57,0.03,-0.03,0.0,0.59,0.03,-0.04,0.0,4.7,0.02,-0.02,0.0,19h56m18.49s,299.0770621,+45d26m26.01s,45.4405583,547.726,9.853,-9.853,16.163,0.332,-0.332,13.875,0.032,-0.032,13.257,0.038,-0.038,13.141,0.028,-0.028,,,
Kepler-819 b,1,Transit,2016,Kepler,1,33.1995648,0.0001174,-0.0001174,0.0,,,,,2.76,0.25,-0.17,0.0,,,,,,,,,,,,,,,,,,,,,,5.0135,0.0969,-0.0969,0.0,,,,,0.03083,0.00135,-0.00037,0.0,,,,5279.0,165.3,-111.92,0.0,0.81,0.06,-0.05,0.0,0.86,0.05,-0.05,0.0,4.55,0.04,-0.07,0.0,19h41m29.00s,295.3708312,+39d10m38.25s,39.1772925,664.306,10.7205,-10.7205,15.402,0.24,-0.24,13.688,0.025,-0.025,13.214,0.026,-0.026,13.163,0.033,-0.033,,,
Kepler-1093 b,1,Transit,2016,Kepler,1,25.0824626,0.0001211,-0.0001211,0.0,,,,,1.95,0.62,-0.25,0.0,,,,,,,,,,,,,,,,,,,,,,6.357,0.134,-0.134,0.0,,,,,0.01476,0.00053,-0.0003,0.0,,,,6166.0,147.64,-138.45,0.0,1.2,0.38,-0.15,0.0,1.13,0.14,-0.09,0.0,4.33,0.1,-0.2,0.0,18h59m54.73s,284.9780251,+41d25m12.75s,41.4202077,1072.88,21.085,-21.085,13.781,0.08,-0.08,12.807,0.032,-0.032,12.491,0.031,-0.031,12.484,0.031,-0.031,,,
HATS-65 b,1,Transit,2018,HATSouth,1,3.105161,1.6e-06,-1.6e-06,0.0,0.04497,0.00033,-0.00033,0.0,16.825,0.56,-0.56,0.0,260.93843,26.37989,-26.37989,0.0,Mass,0.062,,,0.0,1178.0,53.0,-50.0,0.0,84.82,0.26,-0.26,0.0,0.667,0.018,-0.019,0.0,2.8848,0.0312,-0.0312,0.0,7.38,0.16,-0.16,0.0,0.1181,0.0025,-0.0025,0.0,1634.0,18.0,-18.0,6277.0,30.0,-30.0,0.0,1.31,0.03,-0.03,0.0,1.26,0.03,-0.03,0.0,4.3,0.02,-0.02,0.0,19h31m45.55s,292.9397825,-26d44m24.73s,-26.7402021,493.32,12.619,-12.015,12.679,0.069,-0.069,11.405,0.023,-0.023,11.145,0.025,-0.025,11.095,0.023,-0.023,,,
Kepler-101 b,1,Transit,2014,Kepler,1,3.4876812,7e-06,-7e-06,0.0,0.0474,0.001,-0.0008,0.0,5.77,0.85,-0.79,0.0,51.1,5.1,-4.7,0.0,Mass,0.086,0.08,-0.059,0.0,,,,,85.82,1.73,-1.53,0.0,0.52,0.09,-0.18,0.0,3.875,0.023,-0.02,0.0,6.55,0.88,-0.69,0.0,0.03401,0.00061,-0.00082,0.0,1513.0,103.0,-145.0,5667.0,50.0,-50.0,0.0,1.56,0.2,-0.2,0.0,1.17,0.07,-0.05,0.0,4.12,0.11,-0.09,0.0,18h53m01.32s,283.255507,+48d21m18.89s,48.3552474,927.981,14.7985,-14.7985,13.7,0.069,-0.069,12.403,0.025,-0.025,12.112,0.019,-0.019,12.011,0.02,-0.02,,,
Kepler-925 b,1,Transit,2016,Kepler,1,33.8678531,0.0001704,-0.0001704,0.0,,,,,2.34,0.66,-0.21,0.0,,,,,,,,,,,,,,,,,,,,,,3.682,0.128,-0.128,0.0,,,,,0.03001,0.00835,-0.00249,0.0,,,,4673.0,62.23,-104.92,0.0,0.72,0.03,-0.03,0.0,0.77,0.03,-0.04,0.0,4.62,0.02,-0.03,0.0,19h20m25.57s,290.1065581,+40d29m26.25s,40.4906242,611.115,15.205,-15.205,16.025,0.149,-0.149,13.978,0.026,-0.026,13.406,0.026,-0.026,13.339,0.034,-0.034,,,
Kepler-1184 b,1,Transit,2016,Kepler,1,53.5991044,0.0003674,-0.0003674,0.0,,,,,2.68,0.6,-0.3,0.0,,,,,,,,,,,,,,,,,,,,,,6.662,0.162,-0.162,0.0,,,,,0.02282,0.00303,-0.00103,0.0,,,,5983.0,110.01,-118.73,0.0,1.07,0.2,-0.11,0.0,1.05,0.07,-0.07,0.0,4.41,0.07,-0.14,0.0,19h25m07.69s,291.282031,+46d57m57.43s,46.9659514,1157.84,33.51,-31.7,14.99,0.035,-0.035,13.866,0.024,-0.024,13.554,0.022,-0.022,13.49,0.034,-0.034,,,
Kepler-402 e,1,Transit,2014,Kepler,1,11.242861,5.9e-05,-5.9e-05,0.0,0.102,,,0.0,1.46,0.29,-0.29,0.0,,,,,,,,,,,,,,,,,,0.21,0.24,-0.24,0.0,4.194,0.103,-0.103,0.0,,,,,,,,,,,,6090.0,120.0,-120.0,0.0,1.26,0.24,-0.24,0.0,,,,,4.28,0.15,-0.15,0.0,19h13m28.85s,288.3701976,+43d21m16.60s,43.3546109,625.339,7.385,-7.217,13.27,0.092,-0.092,12.303,0.023,-0.023,12.082,0.022,-0.022,11.993,0.018,-0.018,,,
Kepler-861 b,1,Transit,2016,Kepler,1,3.94963138,5.49e-06,-5.49e-06,0.0,,,,,2.28,0.12,-0.13,0.0,,,,,,,,,,,,,,,,,,,,,,1.5788,0.0385,-0.0385,0.0,,,,,0.02666,0.00047,-0.00096,0.0,,,,5047.0,65.25,-72.9,0.0,0.78,0.04,-0.04,0.0,0.82,0.04,-0.04,0.0,4.58,0.03,-0.05,0.0,19h29m24.95s,292.3539624,+46d13m34.49s,46.2262465,850.327,22.9325,-22.9325,15.993,0.286,-0.286,14.129,0.024,-0.024,13.674,0.029,-0.029,13.532,0.048,-0.048,,,
Kepler-122 c,1,Transit,2014,Kepler,1,12.465988,9e-06,-9e-06,0.0,0.108,,,0.0,5.87,1.16,-1.16,0.0,,,,,,,,,,,,,,,,,,0.5,0.19,-0.19,0.0,5.063,0.054,-0.054,0.0,,,,,,,,,,,,6050.0,137.0,-137.0,0.0,1.22,0.24,-0.24,0.0,,,,,4.3,0.15,-0.15,0.0,19h24m26.85s,291.1118647,+39d56m56.49s,39.9490248,1027.45,19.32,-18.64,14.403,0.126,-0.126,13.173,0.023,-0.023,12.887,0.023,-0.023,12.826,0.028,-0.028,,,
Kepler-1221 b,1,Transit,2016,Kepler,1,12.00096042,5.761e-05,-5.761e-05,0.0,,,,,1.88,0.3,-0.16,0.0,,,,,,,,,,,,,,,,,,,,,,3.433,0.113,-0.113,0.0,,,,,0.02136,0.00308,-0.0015,0.0,,,,5194.0,45.8,-51.51,0.0,0.82,0.05,-0.03,0.0,0.87,0.04,-0.04,0.0,4.55,0.03,-0.06,0.0,19h03m17.37s,285.8223636,+45d42m42.63s,45.7118423,913.65,,,15.909,0.229,-0.229,14.117,0.028,-0.028,13.735,0.037,-0.037,13.665,0.051,-0.051,,,
Kepler-453 b,1,Transit,2015,Kepler,1,240.503,0.053,-0.053,0.0,0.7903,0.0028,-0.0028,0.0,6.204,0.039,-0.039,0.0,16.0,,,1.0,Mass,0.0359,0.0088,-0.0088,0.0,,,,,89.443,0.009,-0.009,0.0,,,,,,,,,,,,,,,,,,,,5527.0,100.0,-100.0,0.0,0.83,0.01,-0.01,0.0,0.94,0.01,-0.01,0.0,4.57,0.01,-0.01,0.0,18h52m57.92s,283.2413322,+46d22m42.49s,46.3784691,442.846,2.7245,-2.7245,13.672,0.092,-0.092,12.349,0.022,-0.022,11.97,0.019,-0.019,11.92,0.02,-0.02,,,
Kepler-1542 b,1,Transit,2016,Kepler,1,3.95116882,1.633e-05,-1.633e-05,0.0,,,,,0.76,0.11,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,2.5916,0.0986,-0.0986,0.0,,,,,0.00728,0.0003,-0.00025,0.0,,,,5564.0,63.25,-63.29,0.0,0.99,0.13,-0.09,0.0,0.94,0.03,-0.03,0.0,4.41,0.1,-0.11,0.0,19h02m54.83s,285.7284757,+42d39m16.07s,42.6544651,399.114,3.956,-3.88,12.734,0.092,-0.092,11.421,0.026,-0.026,11.034,0.027,-0.027,10.989,0.019,-0.019,,,
Kepler-632 b,1,Transit,2016,Kepler,1,30.99660733,4.756e-05,-4.756e-05,0.0,,,,,2.21,0.33,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,2.7959,0.0438,-0.0438,0.0,,,,,0.02419,0.00357,-0.00066,0.0,,,,5322.0,89.61,-82.67,0.0,0.84,0.02,-0.02,0.0,0.91,0.03,-0.03,0.0,4.55,0.02,-0.02,0.0,19h49m00.63s,297.252613,+40d17m18.98s,40.288605,,,,13.442,0.137,-0.137,11.994,0.024,-0.024,11.567,0.022,-0.022,11.479,0.02,-0.02,,,
Kepler-300 c,1,Transit,2014,Kepler,1,40.714955,0.000245,-0.000245,0.0,0.232,,,0.0,2.25,1.04,-1.04,0.0,,,,,,,,,,,,,,,,,,0.7,0.29,-0.29,0.0,8.692,0.14,-0.14,0.0,,,,,,,,,,,,5986.0,200.0,-200.0,0.0,0.9,0.41,-0.41,0.0,,,,,4.53,0.3,-0.3,0.0,19h41m09.29s,295.2886934,+48d35m59.01s,48.5997243,1098.45,19.84,-19.16,14.25,0.137,-0.137,13.113,0.023,-0.023,12.803,0.021,-0.021,12.742,0.027,-0.027,,,
Kepler-224 d,1,Transit,2014,Kepler,1,11.349393,3.4e-05,-3.4e-05,0.0,0.089,,,0.0,2.3,0.14,-0.14,0.0,,,,,,,,,,,,,,,,,,0.01,0.21,-0.21,0.0,3.114,0.055,-0.055,0.0,,,,,,,,,,,,5018.0,100.0,-100.0,0.0,0.68,0.04,-0.04,0.0,,,,,4.64,0.15,-0.15,0.0,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.088,18.719,-17.879,15.801,0.126,-0.126,14.212,0.025,-0.025,13.722,0.022,-0.022,13.703,0.039,-0.039,,,
Kepler-724 b,1,Transit,2016,Kepler,1,3.31494634,1.72e-06,-1.72e-06,0.0,,,,,3.29,0.4,-0.23,0.0,,,,,,,,,,,,,,,,,,,,,,1.7069,0.0226,-0.0226,0.0,,,,,0.03524,0.00079,-0.00051,0.0,,,,5437.0,176.17,-122.72,0.0,0.86,0.1,-0.06,0.0,0.9,0.06,-0.05,0.0,4.53,0.04,-0.1,0.0,19h33m49.16s,293.4548441,+44d47m34.02s,44.7927823,853.119,20.172,-20.172,15.284,0.103,-0.103,13.873,0.025,-0.025,13.442,0.026,-0.026,13.367,0.036,-0.036,,,
Kepler-828 b,1,Transit,2016,Kepler,1,0.56785714,4.4e-07,-4.4e-07,0.0,,,,,1.51,0.08,-0.11,0.0,,,,,,,,,,,,,,,,,,,,,,0.9869,0.0234,-0.0234,0.0,,,,,0.01765,6e-05,-0.00094,0.0,,,,5039.0,50.73,-59.5,0.0,0.77,0.04,-0.04,0.0,0.81,0.04,-0.04,0.0,4.58,0.03,-0.05,0.0,19h07m32.94s,286.8872555,+42d28m16.42s,42.4712271,575.322,6.575,-6.43,15.374,0.183,-0.183,13.586,0.022,-0.022,13.146,0.022,-0.022,12.992,0.027,-0.027,,,
Kepler-1540 b,1,Transit,2016,Kepler,1,125.4131177,0.0004189,-0.0004189,0.0,,,,,2.49,0.19,-0.14,0.0,,,,,,,,,,,,,,,,,,,,,,2.2134,0.0956,-0.0956,0.0,,,,,0.03296,0.00221,-0.0011,0.0,,,,4540.0,69.37,-88.2,0.0,0.69,0.03,-0.03,0.0,0.74,0.03,-0.04,0.0,4.63,0.01,-0.02,0.0,18h53m22.69s,283.3445555,+41d12m06.32s,41.2017544,244.96,0.903,-0.896,14.429,0.08,-0.08,12.25,0.023,-0.023,11.664,0.026,-0.026,11.519,0.023,-0.023,,,
Kepler-1027 b,1,Transit,2016,Kepler,1,1.9078052,2.46e-06,-2.46e-06,0.0,,,,,0.89,0.04,-0.02,0.0,,,,,,,,,,,,,,,,,,,,,,1.8531,0.0367,-0.0367,0.0,,,,,0.01015,0.00031,-0.00017,0.0,,,,5436.0,66.85,-58.48,0.0,0.82,0.02,-0.02,0.0,0.91,0.03,-0.02,0.0,4.57,0.01,-0.01,0.0,19h10m17.08s,287.5711746,+42d48m49.74s,42.8138159,405.104,4.976,-4.859,12.994,0.08,-0.08,11.542,0.021,-0.021,11.23,0.021,-0.021,11.119,0.013,-0.013,,,
Kepler-877 b,1,Transit,2016,Kepler,1,18.45847097,4.779e-05,-4.779e-05,0.0,,,,,2.12,0.14,-0.27,0.0,,,,,,,,,,,,,,,,,,,,,,3.3077,0.0747,-0.0747,0.0,,,,,0.02436,0.00036,-0.00268,0.0,,,,5261.0,66.39,-67.02,0.0,0.81,0.05,-0.05,0.0,0.85,0.04,-0.05,0.0,4.56,0.03,-0.07,0.0,19h19m26.18s,289.8591023,+46d31m21.87s,46.5227429,602.176,,,14.74,0.137,-0.137,13.174,0.022,-0.022,12.736,0.02,-0.02,12.653,0.025,-0.025,,,
Kepler-1461 b,1,Transit,2016,Kepler,1,29.3494775,0.0001832,-0.0001832,0.0,,,,,2.03,0.09,-0.16,0.0,,,,,,,,,,,,,,,,,,,,,,4.207,0.144,-0.144,0.0,,,,,0.02487,0.00052,-0.00145,0.0,,,,4919.0,49.81,-58.16,0.0,0.74,0.03,-0.04,0.0,0.79,0.04,-0.05,0.0,4.6,0.02,-0.04,0.0,19h03m19.32s,285.8305091,+43d11m54.16s,43.198377,679.106,14.135,-13.581,15.828,0.115,-0.115,14.137,0.026,-0.026,13.706,0.036,-0.036,13.471,0.035,-0.035,,,
Kepler-1412 b,1,Transit,2016,Kepler,1,3.6146051,2.139e-05,-2.139e-05,0.0,,,,,0.83,0.15,-0.13,0.0,,,,,,,,,,,,,,,,,,,,,,3.188,0.173,-0.173,0.0,,,,,0.00623,0.00027,-0.0003,0.0,,,,5880.0,80.65,-68.91,0.0,1.27,0.23,-0.18,0.0,1.06,0.05,-0.04,0.0,4.25,0.13,-0.13,0.0,19h28m43.24s,292.1801539,+49d12m08.93s,49.202481,755.678,8.861,-8.662,13.347,0.103,-0.103,12.146,0.03,-0.03,11.834,0.03,-0.03,11.774,0.02,-0.02,,,
